originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2013,regionflow_2014,countryflow_2013,countryflow_2014
2,Africa,2,Africa,NER,Niger,AGO,Angola,0,0,0,0
2,Africa,2,Africa,NER,Niger,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,NER,Niger,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,NER,Niger,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,NER,Niger,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,NER,Niger,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,NER,Niger,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,NER,Niger,COM,Comoros,0,0,0,0
2,Africa,2,Africa,NER,Niger,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,NER,Niger,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,NER,Niger,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,NER,Niger,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,NER,Niger,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,NER,Niger,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,NER,Niger,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,NER,Niger,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,NER,Niger,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,NER,Niger,MLI,Mali,1276,1462,1276,1462
2,Africa,2,Africa,NER,Niger,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,NER,Niger,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,NER,Niger,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,NER,Niger,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,NER,Niger,NER,Niger,0,0,0,0
2,Africa,2,Africa,NER,Niger,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,NER,Niger,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,NER,Niger,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,NER,Niger,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,NER,Niger,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,NER,Niger,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,NER,Niger,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,NER,Niger,TCD,Chad,0,0,0,0
2,Africa,2,Africa,NER,Niger,TGO,Togo,0,0,0,0
2,Africa,2,Africa,NER,Niger,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,NER,Niger,UGA,Uganda,0,0,0,0
2,Africa,2,Africa,NER,Niger,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,NER,Niger,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,NER,Niger,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,AGO,Angola,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,CMR,Cameroon,4236,32509,4236,32509
2,Africa,2,Africa,NGA,Nigeria,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,COM,Comoros,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,MLI,Mali,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,NER,Niger,8385,21615,8385,21615
2,Africa,2,Africa,NGA,Nigeria,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,TCD,Chad,0,2377,0,2377
2,Africa,2,Africa,NGA,Nigeria,TGO,Togo,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,UGA,Uganda,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,NGA,Nigeria,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,AGO,Angola,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,COD,Dem Rep Congo,0,412,0,412
2,Africa,2,Africa,RWA,Rwanda,COM,Comoros,92,608,92,608
2,Africa,2,Africa,RWA,Rwanda,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,MLI,Mali,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,MWI,Malawi,0,45,0,45
2,Africa,2,Africa,RWA,Rwanda,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,NER,Niger,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,TCD,Chad,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,TGO,Togo,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,UGA,Uganda,0,936,0,936
2,Africa,2,Africa,RWA,Rwanda,ZAF,South Africa,0,448,0,448
2,Africa,2,Africa,RWA,Rwanda,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,RWA,Rwanda,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,AGO,Angola,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,CAF,Central African Republic,0,1930,0,1930
2,Africa,2,Africa,SDN,Sudan,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,COM,Comoros,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,ERI,Eritrea,2643,0,2643,0
2,Africa,2,Africa,SDN,Sudan,ETH,Ethiopia,6407,387,6407,387
2,Africa,2,Africa,SDN,Sudan,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,MLI,Mali,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,NER,Niger,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,SSD,South Sudan,31296,17597,31296,17597
2,Africa,2,Africa,SDN,Sudan,TCD,Chad,45988,668,45988,668
2,Africa,2,Africa,SDN,Sudan,TGO,Togo,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,UGA,Uganda,0,734,0,734
2,Africa,2,Africa,SDN,Sudan,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,SDN,Sudan,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,AGO,Angola,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,COM,Comoros,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,GMB,Gambia,0,2011,0,2011
2,Africa,2,Africa,SEN,Senegal,GNB,Guinea-Bissau,745,156,745,156
2,Africa,2,Africa,SEN,Senegal,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,MLI,Mali,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,MRT,Mauritania,0,4,0,4
2,Africa,2,Africa,SEN,Senegal,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,NER,Niger,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,TCD,Chad,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,TGO,Togo,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,UGA,Uganda,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,SEN,Senegal,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,AGO,Angola,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,COM,Comoros,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,LBR,Liberia,0,1450,0,1450
2,Africa,2,Africa,SLE,Sierra Leone,MLI,Mali,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,NER,Niger,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,TCD,Chad,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,TGO,Togo,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,UGA,Uganda,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,SLE,Sierra Leone,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,AGO,Angola,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,COM,Comoros,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,DJI,Djibouti,880,551,880,551
2,Africa,2,Africa,SOM,Somalia,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,ETH,Ethiopia,17794,301,17794,301
2,Africa,2,Africa,SOM,Somalia,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,MLI,Mali,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,NER,Niger,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,SDN,Sudan,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,TCD,Chad,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,TGO,Togo,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,SOM,Somalia,UGA,Uganda,0,3866,0,3866
2,Africa,2,Africa,SOM,Somalia,ZAF,South Africa,2950,19315,2950,19315
2,Africa,2,Africa,SOM,Somalia,ZMB,Zambia,0,98,0,98
2,Africa,2,Africa,SOM,Somalia,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,AGO,Angola,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,CAF,Central African Republic,0,406,0,406
2,Africa,2,Africa,SSD,South Sudan,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,COD,Dem Rep Congo,4363,1552,4363,1552
2,Africa,2,Africa,SSD,South Sudan,COM,Comoros,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,ETH,Ethiopia,1,180285,1,180285
2,Africa,2,Africa,SSD,South Sudan,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,KEN,Kenya,3156,69296,3156,69296
2,Africa,2,Africa,SSD,South Sudan,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,MLI,Mali,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,NER,Niger,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,SDN,Sudan,0,115451,0,115451
2,Africa,2,Africa,SSD,South Sudan,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,TCD,Chad,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,TGO,Togo,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,UGA,Uganda,11375,134543,11375,134543
2,Africa,2,Africa,SSD,South Sudan,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,SSD,South Sudan,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,TCD,Chad,AGO,Angola,0,0,0,0
2,Africa,2,Africa,TCD,Chad,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,TCD,Chad,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,TCD,Chad,CAF,Central African Republic,0,11238,0,11238
2,Africa,2,Africa,TCD,Chad,CIV,Ivory Coast,0,0,0,0
2,Africa,2,Africa,TCD,Chad,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,TCD,Chad,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,TCD,Chad,COM,Comoros,0,0,0,0
2,Africa,2,Africa,TCD,Chad,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,TCD,Chad,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,TCD,Chad,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,TCD,Chad,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,TCD,Chad,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,TCD,Chad,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,TCD,Chad,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,TCD,Chad,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,TCD,Chad,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,TCD,Chad,MLI,Mali,0,0,0,0
2,Africa,2,Africa,TCD,Chad,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,TCD,Chad,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,TCD,Chad,MWI,Malawi,0,0,0,0
2,Africa,2,Africa,TCD,Chad,NAM,Namibia,0,0,0,0
2,Africa,2,Africa,TCD,Chad,NER,Niger,0,0,0,0
2,Africa,2,Africa,TCD,Chad,NGA,Nigeria,0,0,0,0
2,Africa,2,Africa,TCD,Chad,RWA,Rwanda,0,0,0,0
2,Africa,2,Africa,TCD,Chad,SDN,Sudan,9446,0,9446,0
2,Africa,2,Africa,TCD,Chad,SEN,Senegal,0,0,0,0
2,Africa,2,Africa,TCD,Chad,SLE,Sierra Leone,0,0,0,0
2,Africa,2,Africa,TCD,Chad,SOM,Somalia,0,0,0,0
2,Africa,2,Africa,TCD,Chad,SSD,South Sudan,0,0,0,0
2,Africa,2,Africa,TCD,Chad,TCD,Chad,0,0,0,0
2,Africa,2,Africa,TCD,Chad,TGO,Togo,0,0,0,0
2,Africa,2,Africa,TCD,Chad,TZA,Tanzania,0,0,0,0
2,Africa,2,Africa,TCD,Chad,UGA,Uganda,0,0,0,0
2,Africa,2,Africa,TCD,Chad,ZAF,South Africa,0,0,0,0
2,Africa,2,Africa,TCD,Chad,ZMB,Zambia,0,0,0,0
2,Africa,2,Africa,TCD,Chad,ZWE,Zimbabwe,0,0,0,0
2,Africa,2,Africa,TGO,Togo,AGO,Angola,0,0,0,0
2,Africa,2,Africa,TGO,Togo,BDI,Burundi,0,0,0,0
2,Africa,2,Africa,TGO,Togo,BFA,Burkina Faso,0,0,0,0
2,Africa,2,Africa,TGO,Togo,CAF,Central African Republic,0,0,0,0
2,Africa,2,Africa,TGO,Togo,CIV,Ivory Coast,0,125,0,125
2,Africa,2,Africa,TGO,Togo,CMR,Cameroon,0,0,0,0
2,Africa,2,Africa,TGO,Togo,COD,Dem Rep Congo,0,0,0,0
2,Africa,2,Africa,TGO,Togo,COM,Comoros,0,0,0,0
2,Africa,2,Africa,TGO,Togo,DJI,Djibouti,0,0,0,0
2,Africa,2,Africa,TGO,Togo,ERI,Eritrea,0,0,0,0
2,Africa,2,Africa,TGO,Togo,ETH,Ethiopia,0,0,0,0
2,Africa,2,Africa,TGO,Togo,GHA,Ghana,0,0,0,0
2,Africa,2,Africa,TGO,Togo,GIN,Guinea,0,0,0,0
2,Africa,2,Africa,TGO,Togo,GMB,Gambia,0,0,0,0
2,Africa,2,Africa,TGO,Togo,GNB,Guinea-Bissau,0,0,0,0
2,Africa,2,Africa,TGO,Togo,KEN,Kenya,0,0,0,0
2,Africa,2,Africa,TGO,Togo,LBR,Liberia,0,0,0,0
2,Africa,2,Africa,TGO,Togo,MLI,Mali,0,0,0,0
2,Africa,2,Africa,TGO,Togo,MOZ,Mozambique,0,0,0,0
2,Africa,2,Africa,TGO,Togo,MRT,Mauritania,0,0,0,0
2,Africa,2,Africa,TGO,Togo,MWI,Malawi,0,0,0,0
